Index,Company,Category,Indicator,IndicatorNr,IndicatorSuffix,Branch,Composite,Class,Service,Score
2019,MailRu,G,G06b,6,b,Services,Services,email,Mail.Ru email,NA
2019,MailRu,G,G06b,6,b,Services,Services,messagingVoip,Mail.Ru Agent,NA
2019,MailRu,G,G06b,6,b,Services,Services,cloud,Mail.Ru Cloud Solutions,NA
2019,MailRu,F,F01a,1,a,Services,Services,socialNetworkBlogs,VKontakte,83
2019,MailRu,F,F01a,1,a,Services,Services,email,Mail.Ru email,67
2019,MailRu,F,F01a,1,a,Services,Services,messagingVoip,Mail.Ru Agent,67
2019,MailRu,F,F01a,1,a,Services,Services,cloud,Mail.Ru Cloud Solutions,67
2019,MailRu,F,F01b,1,b,Services,Services,socialNetworkBlogs,VKontakte,NA
2019,MailRu,F,F01b,1,b,Services,Services,email,Mail.Ru email,NA
2019,MailRu,F,F01b,1,b,Services,Services,messagingVoip,Mail.Ru Agent,NA
2019,MailRu,F,F01b,1,b,Services,Services,cloud,Mail.Ru Cloud Solutions,NA
2019,MailRu,F,F01c,1,c,Services,Services,socialNetworkBlogs,VKontakte,NA
2019,MailRu,F,F01c,1,c,Services,Services,email,Mail.Ru email,NA
2019,MailRu,F,F01c,1,c,Services,Services,messagingVoip,Mail.Ru Agent,NA
2019,MailRu,F,F01c,1,c,Services,Services,cloud,Mail.Ru Cloud Solutions,NA
2019,MailRu,F,F01d,1,d,Services,Services,socialNetworkBlogs,VKontakte,NA
2019,MailRu,F,F01d,1,d,Services,Services,email,Mail.Ru email,NA
2019,MailRu,F,F01d,1,d,Services,Services,messagingVoip,Mail.Ru Agent,NA
2019,MailRu,F,F01d,1,d,Services,Services,cloud,Mail.Ru Cloud Solutions,NA
2019,MailRu,F,F02a,2,a,Services,Services,socialNetworkBlogs,VKontakte,0
2019,MailRu,F,F02a,2,a,Services,Services,email,Mail.Ru email,0
2019,MailRu,F,F02a,2,a,Services,Services,messagingVoip,Mail.Ru Agent,0
2019,MailRu,F,F02a,2,a,Services,Services,cloud,Mail.Ru Cloud Solutions,50
2019,MailRu,F,F02b,2,b,Services,Services,socialNetworkBlogs,VKontakte,NA
2019,MailRu,F,F02b,2,b,Services,Services,email,Mail.Ru email,NA
2019,MailRu,F,F02b,2,b,Services,Services,messagingVoip,Mail.Ru Agent,NA
2019,MailRu,F,F02b,2,b,Services,Services,cloud,Mail.Ru Cloud Solutions,NA
2019,MailRu,F,F02c,2,c,Services,Services,socialNetworkBlogs,VKontakte,NA
2019,MailRu,F,F02c,2,c,Services,Services,email,Mail.Ru email,NA
2019,MailRu,F,F02c,2,c,Services,Services,messagingVoip,Mail.Ru Agent,NA
2019,MailRu,F,F02c,2,c,Services,Services,cloud,Mail.Ru Cloud Solutions,NA
2019,MailRu,F,F02d,2,d,Services,Services,socialNetworkBlogs,VKontakte,NA
2019,MailRu,F,F02d,2,d,Services,Services,email,Mail.Ru email,NA
2019,MailRu,F,F02d,2,d,Services,Services,messagingVoip,Mail.Ru Agent,NA
2019,MailRu,F,F02d,2,d,Services,Services,cloud,Mail.Ru Cloud Solutions,NA
2019,MailRu,F,F03a,3,a,Services,Services,socialNetworkBlogs,VKontakte,60
2019,MailRu,F,F03a,3,a,Services,Services,email,Mail.Ru email,83
2019,MailRu,F,F03a,3,a,Services,Services,messagingVoip,Mail.Ru Agent,83
2019,MailRu,F,F03a,3,a,Services,Services,cloud,Mail.Ru Cloud Solutions,40
2019,MailRu,F,F03b,3,b,Services,Services,socialNetworkBlogs,VKontakte,NA
2019,MailRu,F,F03b,3,b,Services,Services,email,Mail.Ru email,NA
2019,MailRu,F,F03b,3,b,Services,Services,messagingVoip,Mail.Ru Agent,NA
2019,MailRu,F,F03b,3,b,Services,Services,cloud,Mail.Ru Cloud Solutions,NA
2019,MailRu,F,F03c,3,c,Services,Services,socialNetworkBlogs,VKontakte,NA
2019,MailRu,F,F03c,3,c,Services,Services,email,Mail.Ru email,NA
2019,MailRu,F,F03c,3,c,Services,Services,messagingVoip,Mail.Ru Agent,NA
2019,MailRu,F,F03c,3,c,Services,Services,cloud,Mail.Ru Cloud Solutions,NA
2019,MailRu,F,F04a,4,a,Services,Services,socialNetworkBlogs,VKontakte,NA
2019,MailRu,F,F04a,4,a,Services,Services,email,Mail.Ru email,NA
2019,MailRu,F,F04a,4,a,Services,Services,messagingVoip,Mail.Ru Agent,NA
2019,MailRu,F,F04a,4,a,Services,Services,cloud,Mail.Ru Cloud Solutions,NA
2019,MailRu,F,F04b,4,b,Services,Services,socialNetworkBlogs,VKontakte,NA
2019,MailRu,F,F04b,4,b,Services,Services,email,Mail.Ru email,NA
2019,MailRu,F,F04b,4,b,Services,Services,messagingVoip,Mail.Ru Agent,NA
2019,MailRu,F,F04b,4,b,Services,Services,cloud,Mail.Ru Cloud Solutions,NA
2019,MailRu,F,F04c,4,c,Services,Services,socialNetworkBlogs,VKontakte,NA
2019,MailRu,F,F04c,4,c,Services,Services,email,Mail.Ru email,NA
2019,MailRu,F,F04c,4,c,Services,Services,messagingVoip,Mail.Ru Agent,NA
2019,MailRu,F,F04c,4,c,Services,Services,cloud,Mail.Ru Cloud Solutions,NA
2019,MailRu,F,F05a,5,a,Services,Services,socialNetworkBlogs,VKontakte,0
2019,MailRu,F,F05a,5,a,Services,Services,email,Mail.Ru email,NA
2019,MailRu,F,F05a,5,a,Services,Services,messagingVoip,Mail.Ru Agent,0
2019,MailRu,F,F05a,5,a,Services,Services,cloud,Mail.Ru Cloud Solutions,0
2019,MailRu,F,F05b,5,b,Services,Services,socialNetworkBlogs,VKontakte,20
2019,MailRu,F,F05b,5,b,Services,Services,email,Mail.Ru email,NA
2019,MailRu,F,F05b,5,b,Services,Services,messagingVoip,Mail.Ru Agent,0
2019,MailRu,F,F05b,5,b,Services,Services,cloud,Mail.Ru Cloud Solutions,0
2019,MailRu,F,F06,6,NA,Services,Services,socialNetworkBlogs,VKontakte,0
2019,MailRu,F,F06,6,NA,Services,Services,email,Mail.Ru email,NA
2019,MailRu,F,F06,6,NA,Services,Services,messagingVoip,Mail.Ru Agent,0
2019,MailRu,F,F06,6,NA,Services,Services,cloud,Mail.Ru Cloud Solutions,0
2019,MailRu,F,F07,7,NA,Services,Services,socialNetworkBlogs,VKontakte,0
2019,MailRu,F,F07,7,NA,Services,Services,email,Mail.Ru email,NA
2019,MailRu,F,F07,7,NA,Services,Services,messagingVoip,Mail.Ru Agent,0
2019,MailRu,F,F07,7,NA,Services,Services,cloud,Mail.Ru Cloud Solutions,0
2019,MailRu,F,F08,8,NA,Services,Services,socialNetworkBlogs,VKontakte,0
2019,MailRu,F,F08,8,NA,Services,Services,email,Mail.Ru email,0
2019,MailRu,F,F08,8,NA,Services,Services,messagingVoip,Mail.Ru Agent,0
2019,MailRu,F,F08,8,NA,Services,Services,cloud,Mail.Ru Cloud Solutions,0
2019,MailRu,F,F09,9,NA,Services,Services,socialNetworkBlogs,VKontakte,NA
2019,MailRu,F,F09,9,NA,Services,Services,email,Mail.Ru email,NA
2019,MailRu,F,F09,9,NA,Services,Services,messagingVoip,Mail.Ru Agent,NA
2019,MailRu,F,F09,9,NA,Services,Services,cloud,Mail.Ru Cloud Solutions,NA
2019,MailRu,F,F10,10,NA,Services,Services,socialNetworkBlogs,VKontakte,NA
2019,MailRu,F,F10,10,NA,Services,Services,email,Mail.Ru email,NA
2019,MailRu,F,F10,10,NA,Services,Services,messagingVoip,Mail.Ru Agent,NA
2019,MailRu,F,F10,10,NA,Services,Services,cloud,Mail.Ru Cloud Solutions,NA
2019,MailRu,F,F11,11,NA,Services,Services,socialNetworkBlogs,VKontakte,0
2019,MailRu,F,F11,11,NA,Services,Services,email,Mail.Ru email,100
2019,MailRu,F,F11,11,NA,Services,Services,messagingVoip,Mail.Ru Agent,100
2019,MailRu,F,F11,11,NA,Services,Services,cloud,Mail.Ru Cloud Solutions,100
2019,MailRu,F,F12,12,NA,Services,Services,socialNetworkBlogs,VKontakte,NA
2019,MailRu,F,F12,12,NA,Services,Services,email,Mail.Ru email,NA
2019,MailRu,F,F12,12,NA,Services,Services,messagingVoip,Mail.Ru Agent,NA
2019,MailRu,F,F12,12,NA,Services,Services,cloud,Mail.Ru Cloud Solutions,NA
2019,MailRu,F,F13,13,NA,Services,Services,socialNetworkBlogs,VKontakte,NA
2019,MailRu,F,F13,13,NA,Services,Services,email,Mail.Ru email,NA
2019,MailRu,F,F13,13,NA,Services,Services,messagingVoip,Mail.Ru Agent,NA
2019,MailRu,F,F13,13,NA,Services,Services,cloud,Mail.Ru Cloud Solutions,NA
2019,MailRu,P,P01a,1,a,Services,Services,socialNetworkBlogs,VKontakte,83
2019,MailRu,P,P01a,1,a,Services,Services,email,Mail.Ru email,0
2019,MailRu,P,P01a,1,a,Services,Services,messagingVoip,Mail.Ru Agent,0
2019,MailRu,P,P01a,1,a,Services,Services,cloud,Mail.Ru Cloud Solutions,50
2019,MailRu,P,P01b,1,b,Services,Services,socialNetworkBlogs,VKontakte,NA
2019,MailRu,P,P01b,1,b,Services,Services,email,Mail.Ru email,NA
2019,MailRu,P,P01b,1,b,Services,Services,messagingVoip,Mail.Ru Agent,NA
2019,MailRu,P,P01b,1,b,Services,Services,cloud,Mail.Ru Cloud Solutions,NA
2019,MailRu,P,P02a,2,a,Services,Services,socialNetworkBlogs,VKontakte,0
2019,MailRu,P,P02a,2,a,Services,Services,email,Mail.Ru email,0
2019,MailRu,P,P02a,2,a,Services,Services,messagingVoip,Mail.Ru Agent,0
2019,MailRu,P,P02a,2,a,Services,Services,cloud,Mail.Ru Cloud Solutions,0
2019,MailRu,P,P02b,2,b,Services,Services,socialNetworkBlogs,VKontakte,NA
2019,MailRu,P,P02b,2,b,Services,Services,email,Mail.Ru email,NA
2019,MailRu,P,P02b,2,b,Services,Services,messagingVoip,Mail.Ru Agent,NA
2019,MailRu,P,P02b,2,b,Services,Services,cloud,Mail.Ru Cloud Solutions,NA
2019,MailRu,P,P03a,3,a,Services,Services,socialNetworkBlogs,VKontakte,67
2019,MailRu,P,P03a,3,a,Services,Services,email,Mail.Ru email,33
2019,MailRu,P,P03a,3,a,Services,Services,messagingVoip,Mail.Ru Agent,33
2019,MailRu,P,P03a,3,a,Services,Services,cloud,Mail.Ru Cloud Solutions,33
2019,MailRu,P,P03b,3,b,Services,Services,socialNetworkBlogs,VKontakte,NA
2019,MailRu,P,P03b,3,b,Services,Services,email,Mail.Ru email,NA
2019,MailRu,P,P03b,3,b,Services,Services,messagingVoip,Mail.Ru Agent,NA
2019,MailRu,P,P03b,3,b,Services,Services,cloud,Mail.Ru Cloud Solutions,NA
2019,MailRu,P,P04,4,NA,Services,Services,socialNetworkBlogs,VKontakte,25
2019,MailRu,P,P04,4,NA,Services,Services,email,Mail.Ru email,25
2019,MailRu,P,P04,4,NA,Services,Services,messagingVoip,Mail.Ru Agent,25
2019,MailRu,P,P04,4,NA,Services,Services,cloud,Mail.Ru Cloud Solutions,25
2019,MailRu,P,P05,5,NA,Services,Services,socialNetworkBlogs,VKontakte,50
2019,MailRu,P,P05,5,NA,Services,Services,email,Mail.Ru email,38
2019,MailRu,P,P05,5,NA,Services,Services,messagingVoip,Mail.Ru Agent,38
2019,MailRu,P,P05,5,NA,Services,Services,cloud,Mail.Ru Cloud Solutions,38
2019,MailRu,P,P06,6,NA,Services,Services,socialNetworkBlogs,VKontakte,10
2019,MailRu,P,P06,6,NA,Services,Services,email,Mail.Ru email,10
2019,MailRu,P,P06,6,NA,Services,Services,messagingVoip,Mail.Ru Agent,10
2019,MailRu,P,P06,6,NA,Services,Services,cloud,Mail.Ru Cloud Solutions,20
2019,MailRu,P,P07,7,NA,Services,Services,socialNetworkBlogs,VKontakte,25
2019,MailRu,P,P07,7,NA,Services,Services,email,Mail.Ru email,13
2019,MailRu,P,P07,7,NA,Services,Services,messagingVoip,Mail.Ru Agent,13
2019,MailRu,P,P07,7,NA,Services,Services,cloud,Mail.Ru Cloud Solutions,0
2019,MailRu,P,P08,8,NA,Services,Services,socialNetworkBlogs,VKontakte,0
2019,MailRu,P,P08,8,NA,Services,Services,email,Mail.Ru email,0
2019,MailRu,P,P08,8,NA,Services,Services,messagingVoip,Mail.Ru Agent,0
2019,MailRu,P,P08,8,NA,Services,Services,cloud,Mail.Ru Cloud Solutions,0
2019,MailRu,P,P09,9,NA,Services,Services,socialNetworkBlogs,VKontakte,20
2019,MailRu,P,P09,9,NA,Services,Services,email,Mail.Ru email,0
2019,MailRu,P,P09,9,NA,Services,Services,messagingVoip,Mail.Ru Agent,0
2019,MailRu,P,P09,9,NA,Services,Services,cloud,Mail.Ru Cloud Solutions,0
2019,MailRu,P,P10a,10,a,Services,Services,socialNetworkBlogs,VKontakte,0
2019,MailRu,P,P10a,10,a,Services,Services,email,Mail.Ru email,0
2019,MailRu,P,P10a,10,a,Services,Services,messagingVoip,Mail.Ru Agent,0
2019,MailRu,P,P10a,10,a,Services,Services,cloud,Mail.Ru Cloud Solutions,0
2019,MailRu,P,P10b,10,b,Services,Services,socialNetworkBlogs,VKontakte,0
2019,MailRu,P,P10b,10,b,Services,Services,email,Mail.Ru email,0
2019,MailRu,P,P10b,10,b,Services,Services,messagingVoip,Mail.Ru Agent,0
2019,MailRu,P,P10b,10,b,Services,Services,cloud,Mail.Ru Cloud Solutions,0
2019,MailRu,P,P11a,11,a,Services,Services,socialNetworkBlogs,VKontakte,0
2019,MailRu,P,P11a,11,a,Services,Services,email,Mail.Ru email,0
2019,MailRu,P,P11a,11,a,Services,Services,messagingVoip,Mail.Ru Agent,0
2019,MailRu,P,P11a,11,a,Services,Services,cloud,Mail.Ru Cloud Solutions,0
2019,MailRu,P,P11b,11,b,Services,Services,socialNetworkBlogs,VKontakte,0
2019,MailRu,P,P11b,11,b,Services,Services,email,Mail.Ru email,0
2019,MailRu,P,P11b,11,b,Services,Services,messagingVoip,Mail.Ru Agent,0
2019,MailRu,P,P11b,11,b,Services,Services,cloud,Mail.Ru Cloud Solutions,0
2019,MailRu,P,P12,12,NA,Services,Services,socialNetworkBlogs,VKontakte,0
2019,MailRu,P,P12,12,NA,Services,Services,email,Mail.Ru email,0
2019,MailRu,P,P12,12,NA,Services,Services,messagingVoip,Mail.Ru Agent,0
2019,MailRu,P,P12,12,NA,Services,Services,cloud,Mail.Ru Cloud Solutions,0
2019,MailRu,P,P13,13,NA,Services,Services,socialNetworkBlogs,VKontakte,17
2019,MailRu,P,P13,13,NA,Services,Services,email,Mail.Ru email,17
2019,MailRu,P,P13,13,NA,Services,Services,messagingVoip,Mail.Ru Agent,17
2019,MailRu,P,P13,13,NA,Services,Services,cloud,Mail.Ru Cloud Solutions,17
2019,MailRu,P,P14,14,NA,Services,Services,socialNetworkBlogs,VKontakte,33
2019,MailRu,P,P14,14,NA,Services,Services,email,Mail.Ru email,67
2019,MailRu,P,P14,14,NA,Services,Services,messagingVoip,Mail.Ru Agent,67
2019,MailRu,P,P14,14,NA,Services,Services,cloud,Mail.Ru Cloud Solutions,67
2019,MailRu,P,P15,15,NA,Services,Services,socialNetworkBlogs,VKontakte,0
2019,MailRu,P,P15,15,NA,Services,Services,email,Mail.Ru email,0
2019,MailRu,P,P15,15,NA,Services,Services,messagingVoip,Mail.Ru Agent,0
2019,MailRu,P,P15,15,NA,Services,Services,cloud,Mail.Ru Cloud Solutions,0
2019,MailRu,P,P16,16,NA,Services,Services,socialNetworkBlogs,VKontakte,25
2019,MailRu,P,P16,16,NA,Services,Services,email,Mail.Ru email,25
2019,MailRu,P,P16,16,NA,Services,Services,messagingVoip,Mail.Ru Agent,25
2019,MailRu,P,P16,16,NA,Services,Services,cloud,Mail.Ru Cloud Solutions,25
2019,MailRu,P,P17,17,NA,Services,Services,socialNetworkBlogs,VKontakte,100
2019,MailRu,P,P17,17,NA,Services,Services,email,Mail.Ru email,100
2019,MailRu,P,P17,17,NA,Services,Services,messagingVoip,Mail.Ru Agent,33
2019,MailRu,P,P17,17,NA,Services,Services,cloud,Mail.Ru Cloud Solutions,33
2019,MailRu,P,P18,18,NA,Services,Services,socialNetworkBlogs,VKontakte,100
2019,MailRu,P,P18,18,NA,Services,Services,email,Mail.Ru email,100
2019,MailRu,P,P18,18,NA,Services,Services,messagingVoip,Mail.Ru Agent,100
2019,MailRu,P,P18,18,NA,Services,Services,cloud,Mail.Ru Cloud Solutions,100
2019,Microsoft,G,G01,1,NA,Company,Group,Group,Group,100
2019,Microsoft,G,G01,1,NA,Company,OpCom,OpCom,OpCom,NA
2019,Microsoft,G,G02,2,NA,Company,Group,Group,Group,100
2019,Microsoft,G,G02,2,NA,Company,OpCom,OpCom,OpCom,NA
2019,Microsoft,G,G02,2,NA,Services,Services,search,Bing,100
2019,Microsoft,G,G02,2,NA,Services,Services,email,Outlook.com,100
2019,Microsoft,G,G02,2,NA,Services,Services,messagingVoip,Skype,100
2019,Microsoft,G,G02,2,NA,Services,Services,cloud,OneDrive,100
2019,Microsoft,G,G03,3,NA,Company,Group,Group,Group,100
2019,Microsoft,G,G03,3,NA,Company,OpCom,OpCom,OpCom,NA
2019,Microsoft,G,G03,3,NA,Services,Services,search,Bing,100
2019,Microsoft,G,G03,3,NA,Services,Services,email,Outlook.com,100
2019,Microsoft,G,G03,3,NA,Services,Services,messagingVoip,Skype,100
2019,Microsoft,G,G03,3,NA,Services,Services,cloud,OneDrive,100
2019,Microsoft,G,G04a,4,a,Company,Group,Group,Group,100
2019,Microsoft,G,G04a,4,a,Company,OpCom,OpCom,OpCom,NA
2019,Microsoft,G,G04a,4,a,Services,Services,search,Bing,100
2019,Microsoft,G,G04a,4,a,Services,Services,email,Outlook.com,100
2019,Microsoft,G,G04a,4,a,Services,Services,messagingVoip,Skype,100
2019,Microsoft,G,G04a,4,a,Services,Services,cloud,OneDrive,100
2019,Microsoft,G,G04b,4,b,Company,Group,Group,Group,50
2019,Microsoft,G,G04b,4,b,Company,OpCom,OpCom,OpCom,NA
2019,Microsoft,G,G04b,4,b,Services,Services,search,Bing,50
2019,Microsoft,G,G04b,4,b,Services,Services,email,Outlook.com,50
2019,Microsoft,G,G04b,4,b,Services,Services,messagingVoip,Skype,50
2019,Microsoft,G,G04b,4,b,Services,Services,cloud,OneDrive,50
2019,Microsoft,G,G04c,4,c,Company,Group,Group,Group,0
2019,Microsoft,G,G04c,4,c,Company,OpCom,OpCom,OpCom,NA
2019,Microsoft,G,G04c,4,c,Services,Services,search,Bing,0
2019,Microsoft,G,G04c,4,c,Services,Services,email,Outlook.com,0
2019,Microsoft,G,G04c,4,c,Services,Services,messagingVoip,Skype,0
2019,Microsoft,G,G04c,4,c,Services,Services,cloud,OneDrive,0
2019,Microsoft,G,G04d,4,d,Company,Group,Group,Group,50
2019,Microsoft,G,G04d,4,d,Company,OpCom,OpCom,OpCom,NA
2019,Microsoft,G,G04d,4,d,Services,Services,search,Bing,50
2019,Microsoft,G,G04d,4,d,Services,Services,email,Outlook.com,50
2019,Microsoft,G,G04d,4,d,Services,Services,messagingVoip,Skype,50
2019,Microsoft,G,G04d,4,d,Services,Services,cloud,OneDrive,50
2019,Microsoft,G,G04e,4,e,Company,Group,Group,Group,NA
2019,Microsoft,G,G04e,4,e,Company,OpCom,OpCom,OpCom,NA
2019,Microsoft,G,G04e,4,e,Services,Services,search,Bing,NA
2019,Microsoft,G,G04e,4,e,Services,Services,email,Outlook.com,NA
2019,Microsoft,G,G04e,4,e,Services,Services,messagingVoip,Skype,NA
2019,Microsoft,G,G04e,4,e,Services,Services,cloud,OneDrive,NA
2019,Microsoft,G,G05,5,NA,Company,Group,Group,Group,100
2019,Microsoft,G,G05,5,NA,Company,OpCom,OpCom,OpCom,NA
2019,Microsoft,G,G06a,6,a,Services,Services,search,Bing,28
2019,Microsoft,G,G06a,6,a,Services,Services,email,Outlook.com,28
2019,Microsoft,G,G06a,6,a,Services,Services,messagingVoip,Skype,28
2019,Microsoft,G,G06a,6,a,Services,Services,cloud,OneDrive,28
2019,Microsoft,G,G06b,6,b,Services,Services,search,Bing,NA
2019,Microsoft,G,G06b,6,b,Services,Services,email,Outlook.com,NA
2019,Microsoft,G,G06b,6,b,Services,Services,messagingVoip,Skype,NA
2019,Microsoft,G,G06b,6,b,Services,Services,cloud,OneDrive,NA
2019,Microsoft,F,F01a,1,a,Services,Services,search,Bing,100
2019,Microsoft,F,F01a,1,a,Services,Services,email,Outlook.com,83
2019,Microsoft,F,F01a,1,a,Services,Services,messagingVoip,Skype,100
2019,Microsoft,F,F01a,1,a,Services,Services,cloud,OneDrive,83
2019,Microsoft,F,F01b,1,b,Services,Services,search,Bing,NA
2019,Microsoft,F,F01b,1,b,Services,Services,email,Outlook.com,NA
2019,Microsoft,F,F01b,1,b,Services,Services,messagingVoip,Skype,NA
2019,Microsoft,F,F01b,1,b,Services,Services,cloud,OneDrive,NA
2019,Microsoft,F,F01c,1,c,Services,Services,search,Bing,NA
2019,Microsoft,F,F01c,1,c,Services,Services,email,Outlook.com,NA
2019,Microsoft,F,F01c,1,c,Services,Services,messagingVoip,Skype,NA
2019,Microsoft,F,F01c,1,c,Services,Services,cloud,OneDrive,NA
2019,Microsoft,F,F01d,1,d,Services,Services,search,Bing,NA
2019,Microsoft,F,F01d,1,d,Services,Services,email,Outlook.com,NA
2019,Microsoft,F,F01d,1,d,Services,Services,messagingVoip,Skype,NA
2019,Microsoft,F,F01d,1,d,Services,Services,cloud,OneDrive,NA
2019,Microsoft,F,F02a,2,a,Services,Services,search,Bing,50
2019,Microsoft,F,F02a,2,a,Services,Services,email,Outlook.com,63
2019,Microsoft,F,F02a,2,a,Services,Services,messagingVoip,Skype,63
2019,Microsoft,F,F02a,2,a,Services,Services,cloud,OneDrive,63
2019,Microsoft,F,F02b,2,b,Services,Services,search,Bing,NA
2019,Microsoft,F,F02b,2,b,Services,Services,email,Outlook.com,NA
2019,Microsoft,F,F02b,2,b,Services,Services,messagingVoip,Skype,NA
2019,Microsoft,F,F02b,2,b,Services,Services,cloud,OneDrive,NA
2019,Microsoft,F,F02c,2,c,Services,Services,search,Bing,NA
2019,Microsoft,F,F02c,2,c,Services,Services,email,Outlook.com,NA
2019,Microsoft,F,F02c,2,c,Services,Services,messagingVoip,Skype,NA
2019,Microsoft,F,F02c,2,c,Services,Services,cloud,OneDrive,NA
2019,Microsoft,F,F02d,2,d,Services,Services,search,Bing,NA
2019,Microsoft,F,F02d,2,d,Services,Services,email,Outlook.com,NA
2019,Microsoft,F,F02d,2,d,Services,Services,messagingVoip,Skype,NA
2019,Microsoft,F,F02d,2,d,Services,Services,cloud,OneDrive,NA
2019,Microsoft,F,F03a,3,a,Services,Services,search,Bing,38
2019,Microsoft,F,F03a,3,a,Services,Services,email,Outlook.com,83
2019,Microsoft,F,F03a,3,a,Services,Services,messagingVoip,Skype,83
2019,Microsoft,F,F03a,3,a,Services,Services,cloud,OneDrive,83
2019,Microsoft,F,F03b,3,b,Services,Services,search,Bing,NA
2019,Microsoft,F,F03b,3,b,Services,Services,email,Outlook.com,NA
2019,Microsoft,F,F03b,3,b,Services,Services,messagingVoip,Skype,NA
2019,Microsoft,F,F03b,3,b,Services,Services,cloud,OneDrive,NA
2019,Microsoft,F,F03c,3,c,Services,Services,search,Bing,NA
2019,Microsoft,F,F03c,3,c,Services,Services,email,Outlook.com,NA
2019,Microsoft,F,F03c,3,c,Services,Services,messagingVoip,Skype,NA
2019,Microsoft,F,F03c,3,c,Services,Services,cloud,OneDrive,NA
2019,Microsoft,F,F04a,4,a,Services,Services,search,Bing,NA
2019,Microsoft,F,F04a,4,a,Services,Services,email,Outlook.com,NA
2019,Microsoft,F,F04a,4,a,Services,Services,messagingVoip,Skype,NA
2019,Microsoft,F,F04a,4,a,Services,Services,cloud,OneDrive,NA
2019,Microsoft,F,F04b,4,b,Services,Services,search,Bing,NA
2019,Microsoft,F,F04b,4,b,Services,Services,email,Outlook.com,NA
2019,Microsoft,F,F04b,4,b,Services,Services,messagingVoip,Skype,NA
2019,Microsoft,F,F04b,4,b,Services,Services,cloud,OneDrive,NA
2019,Microsoft,F,F04c,4,c,Services,Services,search,Bing,NA
2019,Microsoft,F,F04c,4,c,Services,Services,email,Outlook.com,NA
2019,Microsoft,F,F04c,4,c,Services,Services,messagingVoip,Skype,NA
2019,Microsoft,F,F04c,4,c,Services,Services,cloud,OneDrive,NA
2019,Microsoft,F,F05a,5,a,Services,Services,search,Bing,86
2019,Microsoft,F,F05a,5,a,Services,Services,email,Outlook.com,NA
2019,Microsoft,F,F05a,5,a,Services,Services,messagingVoip,Skype,0
2019,Microsoft,F,F05a,5,a,Services,Services,cloud,OneDrive,86
2019,Microsoft,F,F05b,5,b,Services,Services,search,Bing,70
2019,Microsoft,F,F05b,5,b,Services,Services,email,Outlook.com,NA
2019,Microsoft,F,F05b,5,b,Services,Services,messagingVoip,Skype,0
