Index,Company,Category,Indicator,IndicatorNr,IndicatorSuffix,Score,Score_Adjusted
2020,Mail.Ru,F,F07,7,NA,0,0
2020,Mail.Ru,F,F08,8,NA,0,0
2020,Mail.Ru,F,F09,9,NA,NA,NA
2020,Mail.Ru,F,F10,10,NA,NA,NA
2020,Mail.Ru,F,F11,11,NA,75,75
2020,Mail.Ru,F,F12,12,NA,10,NA
2020,Mail.Ru,F,F13,13,NA,25,NA
2020,Mail.Ru,P,P01a,1,a,70.84,70.84
2020,Mail.Ru,P,P01b,1,b,0,NA
2020,Mail.Ru,P,P02a,2,a,0,0
2020,Mail.Ru,P,P02b,2,b,0,NA
2020,Mail.Ru,P,P03a,3,a,66.67,66.67
2020,Mail.Ru,P,P03b,3,b,16.67,NA
2020,Mail.Ru,P,P04,4,NA,50,50
2020,Mail.Ru,P,P05,5,NA,35,37.5
2020,Mail.Ru,P,P06,6,NA,20,20
2020,Mail.Ru,P,P07,7,NA,23.44,46.88
2020,Mail.Ru,P,P08,8,NA,2.08,0
2020,Mail.Ru,P,P09,9,NA,12.5,22.5
2020,Mail.Ru,P,P10a,10,a,80.35,80.35
2020,Mail.Ru,P,P10b,10,b,0,0
2020,Mail.Ru,P,P11a,11,a,0,0
2020,Mail.Ru,P,P11b,11,b,0,0
2020,Mail.Ru,P,P12,12,NA,33.33,33.33
2020,Mail.Ru,P,P13,13,NA,45.83,45.83
2020,Mail.Ru,P,P14,14,NA,58.34,58.34
2020,Mail.Ru,P,P15,15,NA,0,0
2020,Mail.Ru,P,P16,16,NA,12.5,12.5
2020,Mail.Ru,P,P17,17,NA,91.67,91.67
2020,Mail.Ru,P,P18,18,NA,100,100
2020,Microsoft,G,G01,1,NA,83.33,100
2020,Microsoft,G,G02,2,NA,100,100
2020,Microsoft,G,G03,3,NA,100,100
2020,Microsoft,G,G04a,4,a,100,100
2020,Microsoft,G,G04b,4,b,11.11,50
2020,Microsoft,G,G04c,4,c,0,0
2020,Microsoft,G,G04d,4,d,25,50
2020,Microsoft,G,G04e,4,e,NA,NA
2020,Microsoft,G,G05,5,NA,75,100
2020,Microsoft,G,G06a,6,a,33.33,33.33
2020,Microsoft,G,G06b,6,b,13.64,NA
2020,Microsoft,F,F01a,1,a,91.67,91.67
2020,Microsoft,F,F01b,1,b,83.33,NA
2020,Microsoft,F,F01c,1,c,66.67,NA
2020,Microsoft,F,F01d,1,d,12.5,NA
2020,Microsoft,F,F02a,2,a,59.38,59.38
2020,Microsoft,F,F02b,2,b,25,NA
2020,Microsoft,F,F02c,2,c,50,NA
2020,Microsoft,F,F02d,2,d,9.38,NA
2020,Microsoft,F,F03a,3,a,53.75,71.87
2020,Microsoft,F,F03b,3,b,37.5,NA
2020,Microsoft,F,F03c,3,c,30,NA
2020,Microsoft,F,F04a,4,a,25,NA
2020,Microsoft,F,F04b,4,b,20,NA
2020,Microsoft,F,F04c,4,c,10.42,NA
2020,Microsoft,F,F05a,5,a,57.14,57.14
2020,Microsoft,F,F05b,5,b,40,40
2020,Microsoft,F,F06,6,NA,31.67,31.67
2020,Microsoft,F,F07,7,NA,38.89,38.89
2020,Microsoft,F,F08,8,NA,12.5,12.5
2020,Microsoft,F,F09,9,NA,NA,NA
2020,Microsoft,F,F10,10,NA,NA,NA
2020,Microsoft,F,F11,11,NA,100,100
2020,Microsoft,F,F12,12,NA,40,NA
2020,Microsoft,F,F13,13,NA,25,NA
2020,Microsoft,P,P01a,1,a,66.67,66.67
2020,Microsoft,P,P01b,1,b,0,NA
2020,Microsoft,P,P02a,2,a,50,50
2020,Microsoft,P,P02b,2,b,0,NA
2020,Microsoft,P,P03a,3,a,50,50
2020,Microsoft,P,P03b,3,b,33.33,NA
2020,Microsoft,P,P04,4,NA,50,50
2020,Microsoft,P,P05,5,NA,40,50
2020,Microsoft,P,P06,6,NA,35,35
2020,Microsoft,P,P07,7,NA,20.31,40.63
2020,Microsoft,P,P08,8,NA,29.17,43.75
2020,Microsoft,P,P09,9,NA,33.33,40
2020,Microsoft,P,P10a,10,a,100,100
2020,Microsoft,P,P10b,10,b,30,30
2020,Microsoft,P,P11a,11,a,70,70
2020,Microsoft,P,P11b,11,b,0,0
2020,Microsoft,P,P12,12,NA,66.67,66.67
2020,Microsoft,P,P13,13,NA,83.33,83.33
2020,Microsoft,P,P14,14,NA,83.33,83.33
2020,Microsoft,P,P15,15,NA,25,25
2020,Microsoft,P,P16,16,NA,62.5,62.5
2020,Microsoft,P,P17,17,NA,94.44,94.44
2020,Microsoft,P,P18,18,NA,100,100
2020,MTN,G,G01,1,NA,66.67,100
2020,MTN,G,G02,2,NA,100,100
2020,MTN,G,G03,3,NA,100,100
2020,MTN,G,G04a,4,a,22.73,33.33
2020,MTN,G,G04b,4,b,0,0
2020,MTN,G,G04c,4,c,0,0
2020,MTN,G,G04d,4,d,0,0
2020,MTN,G,G04e,4,e,0,NA
2020,MTN,G,G05,5,NA,0,0
2020,MTN,G,G06a,6,a,27.78,27.78
2020,MTN,G,G06b,6,b,NA,NA
2020,MTN,F,F01a,1,a,25,25
2020,MTN,F,F01b,1,b,0,NA
2020,MTN,F,F01c,1,c,16.67,NA
2020,MTN,F,F01d,1,d,0,NA
2020,MTN,F,F02a,2,a,6.25,6.25
2020,MTN,F,F02b,2,b,0,NA
2020,MTN,F,F02c,2,c,0,NA
2020,MTN,F,F02d,2,d,0,NA
2020,MTN,F,F03a,3,a,19.65,30.84
2020,MTN,F,F03b,3,b,0,NA
2020,MTN,F,F03c,3,c,10,NA
2020,MTN,F,F04a,4,a,0,NA
2020,MTN,F,F04b,4,b,0,NA
2020,MTN,F,F04c,4,c,0,NA
2020,MTN,F,F05a,5,a,35.71,35.71
2020,MTN,F,F05b,5,b,50,50
2020,MTN,F,F06,6,NA,0,0
2020,MTN,F,F07,7,NA,0,0
2020,MTN,F,F08,8,NA,25,25
2020,MTN,F,F09,9,NA,16.67,0
2020,MTN,F,F10,10,NA,31.25,31.25
2020,MTN,F,F11,11,NA,0,0
2020,MTN,F,F12,12,NA,NA,NA
2020,MTN,F,F13,13,NA,NA,NA
2020,MTN,P,P01a,1,a,66.67,66.67
2020,MTN,P,P01b,1,b,0,NA
2020,MTN,P,P02a,2,a,0,0
2020,MTN,P,P02b,2,b,0,NA
2020,MTN,P,P03a,3,a,33.33,33.33
2020,MTN,P,P03b,3,b,0,NA
2020,MTN,P,P04,4,NA,25,25
2020,MTN,P,P05,5,NA,20,25
2020,MTN,P,P06,6,NA,0,0
2020,MTN,P,P07,7,NA,12.5,25
2020,MTN,P,P08,8,NA,33.33,25
2020,MTN,P,P09,9,NA,0,NA
2020,MTN,P,P10a,10,a,35.71,35.71
2020,MTN,P,P10b,10,b,50,50
2020,MTN,P,P11a,11,a,0,0
2020,MTN,P,P11b,11,b,0,0
2020,MTN,P,P12,12,NA,0,0
2020,MTN,P,P13,13,NA,16.67,16.67
2020,MTN,P,P14,14,NA,75,75
2020,MTN,P,P15,15,NA,0,0
2020,MTN,P,P16,16,NA,NA,NA
2020,MTN,P,P17,17,NA,NA,NA
2020,MTN,P,P18,18,NA,50,50
2020,Ooredoo,G,G01,1,NA,8.34,12.5
2020,Ooredoo,G,G02,2,NA,0,0
2020,Ooredoo,G,G03,3,NA,18.75,18.75
2020,Ooredoo,G,G04a,4,a,0,0
2020,Ooredoo,G,G04b,4,b,0,0
2020,Ooredoo,G,G04c,4,c,0,0
2020,Ooredoo,G,G04d,4,d,0,0
2020,Ooredoo,G,G04e,4,e,0,NA
2020,Ooredoo,G,G05,5,NA,0,0
2020,Ooredoo,G,G06a,6,a,0,0
2020,Ooredoo,G,G06b,6,b,NA,NA
2020,Ooredoo,F,F01a,1,a,75,75
2020,Ooredoo,F,F01b,1,b,0,NA
2020,Ooredoo,F,F01c,1,c,0,NA
2020,Ooredoo,F,F01d,1,d,0,NA
2020,Ooredoo,F,F02a,2,a,12.5,12.5
2020,Ooredoo,F,F02b,2,b,0,NA
2020,Ooredoo,F,F02c,2,c,0,NA
2020,Ooredoo,F,F02d,2,d,0,NA
2020,Ooredoo,F,F03a,3,a,34.28,53.34
2020,Ooredoo,F,F03b,3,b,0,NA
2020,Ooredoo,F,F03c,3,c,0,NA
2020,Ooredoo,F,F04a,4,a,0,NA
2020,Ooredoo,F,F04b,4,b,0,NA
2020,Ooredoo,F,F04c,4,c,0,NA
2020,Ooredoo,F,F05a,5,a,0,0
2020,Ooredoo,F,F05b,5,b,0,0
2020,Ooredoo,F,F06,6,NA,0,0
2020,Ooredoo,F,F07,7,NA,0,0
2020,Ooredoo,F,F08,8,NA,0,0
2020,Ooredoo,F,F09,9,NA,0,0
2020,Ooredoo,F,F10,10,NA,6.25,6.25
2020,Ooredoo,F,F11,11,NA,0,0
2020,Ooredoo,F,F12,12,NA,NA,NA
2020,Ooredoo,F,F13,13,NA,NA,NA
2020,Ooredoo,P,P01a,1,a,66.67,66.67
2020,Ooredoo,P,P01b,1,b,0,NA
2020,Ooredoo,P,P02a,2,a,12.5,12.5
2020,Ooredoo,P,P02b,2,b,0,NA
2020,Ooredoo,P,P03a,3,a,50,50
2020,Ooredoo,P,P03b,3,b,0,NA
2020,Ooredoo,P,P04,4,NA,25,25
2020,Ooredoo,P,P05,5,NA,20,25
2020,Ooredoo,P,P06,6,NA,0,0
2020,Ooredoo,P,P07,7,NA,0,0
2020,Ooredoo,P,P08,8,NA,0,0
2020,Ooredoo,P,P09,9,NA,0,NA
2020,Ooredoo,P,P10a,10,a,0,0
2020,Ooredoo,P,P10b,10,b,0,0
2020,Ooredoo,P,P11a,11,a,0,0
2020,Ooredoo,P,P11b,11,b,0,0
2020,Ooredoo,P,P12,12,NA,0,0
2020,Ooredoo,P,P13,13,NA,0,0
2020,Ooredoo,P,P14,14,NA,0,0
2020,Ooredoo,P,P15,15,NA,16.67,16.67
2020,Ooredoo,P,P16,16,NA,NA,NA
2020,Ooredoo,P,P17,17,NA,NA,NA
2020,Ooredoo,P,P18,18,NA,0,0
2020,Orange,G,G01,1,NA,83.33,100
2020,Orange,G,G02,2,NA,100,100
2020,Orange,G,G03,3,NA,100,100
2020,Orange,G,G04a,4,a,90.91,83.33
2020,Orange,G,G04b,4,b,0,0
2020,Orange,G,G04c,4,c,0,0
2020,Orange,G,G04d,4,d,0,0
2020,Orange,G,G04e,4,e,0,NA
2020,Orange,G,G05,5,NA,83.33,100
2020,Orange,G,G06a,6,a,38.89,38.89
2020,Orange,G,G06b,6,b,NA,NA
2020,Orange,F,F01a,1,a,66.67,66.67
2020,Orange,F,F01b,1,b,0,NA
2020,Orange,F,F01c,1,c,50,NA
2020,Orange,F,F01d,1,d,0,NA
2020,Orange,F,F02a,2,a,12.5,12.5
2020,Orange,F,F02b,2,b,0,NA
2020,Orange,F,F02c,2,c,0,NA
2020,Orange,F,F02d,2,d,0,NA
2020,Orange,F,F03a,3,a,56.43,75
2020,Orange,F,F03b,3,b,0,NA
2020,Orange,F,F03c,3,c,20,NA
2020,Orange,F,F04a,4,a,0,NA
2020,Orange,F,F04b,4,b,0,NA
2020,Orange,F,F04c,4,c,0,NA
2020,Orange,F,F05a,5,a,42.86,42.86
2020,Orange,F,F05b,5,b,0,0
2020,Orange,F,F06,6,NA,0,0
2020,Orange,F,F07,7,NA,0,0
2020,Orange,F,F08,8,NA,16.67,16.67
2020,Orange,F,F09,9,NA,0,0
2020,Orange,F,F10,10,NA,25,25
2020,Orange,F,F11,11,NA,0,0
2020,Orange,F,F12,12,NA,NA,NA
2020,Orange,F,F13,13,NA,NA,NA
2020,Orange,P,P01a,1,a,100,100
2020,Orange,P,P01b,1,b,0,NA
2020,Orange,P,P02a,2,a,0,0
2020,Orange,P,P02b,2,b,0,NA
2020,Orange,P,P03a,3,a,50,50
2020,Orange,P,P03b,3,b,0,NA
2020,Orange,P,P04,4,NA,25,25
2020,Orange,P,P05,5,NA,40,50
2020,Orange,P,P06,6,NA,10,10
2020,Orange,P,P07,7,NA,15.63,31.25
2020,Orange,P,P08,8,NA,25,37.5
2020,Orange,P,P09,9,NA,0,NA
2020,Orange,P,P10a,10,a,35.71,35.71
2020,Orange,P,P10b,10,b,0,0
2020,Orange,P,P11a,11,a,20,20
2020,Orange,P,P11b,11,b,0,0
2020,Orange,P,P12,12,NA,0,0
2020,Orange,P,P13,13,NA,50,50
2020,Orange,P,P14,14,NA,25,25
2020,Orange,P,P15,15,NA,0,0
2020,Orange,P,P16,16,NA,NA,NA
2020,Orange,P,P17,17,NA,NA,NA
2020,Orange,P,P18,18,NA,100,100
2020,Samsung,G,G01,1,NA,83.33,100
2020,Samsung,G,G02,2,NA,33.33,33.33
2020,Samsung,G,G03,3,NA,50,50
2020,Samsung,G,G04a,4,a,18.18,33.33
2020,Samsung,G,G04b,4,b,0,0
2020,Samsung,G,G04c,4,c,0,0
2020,Samsung,G,G04d,4,d,0,0
2020,Samsung,G,G04e,4,e,NA,NA
2020,Samsung,G,G05,5,NA,0,0
2020,Samsung,G,G06a,6,a,11.11,11.11
2020,Samsung,G,G06b,6,b,0,NA
2020,Samsung,F,F01a,1,a,75,75
2020,Samsung,F,F01b,1,b,25,NA
2020,Samsung,F,F01c,1,c,0,NA
2020,Samsung,F,F01d,1,d,0,NA
2020,Samsung,F,F02a,2,a,75,75
2020,Samsung,F,F02b,2,b,0,NA
2020,Samsung,F,F02c,2,c,0,NA
2020,Samsung,F,F02d,2,d,0,NA
2020,Samsung,F,F03a,3,a,50,63.34
2020,Samsung,F,F03b,3,b,33.34,NA
2020,Samsung,F,F03c,3,c,0,NA
2020,Samsung,F,F04a,4,a,0,NA
2020,Samsung,F,F04b,4,b,0,NA
2020,Samsung,F,F04c,4,c,0,NA
2020,Samsung,F,F05a,5,a,0,0
2020,Samsung,F,F05b,5,b,0,0
2020,Samsung,F,F06,6,NA,0,0
2020,Samsung,F,F07,7,NA,0,0
2020,Samsung,F,F08,8,NA,25,25
2020,Samsung,F,F09,9,NA,NA,NA
2020,Samsung,F,F10,10,NA,NA,NA
2020,Samsung,F,F11,11,NA,50,50
2020,Samsung,F,F12,12,NA,0,NA
2020,Samsung,F,F13,13,NA,NA,NA
2020,Samsung,P,P01a,1,a,93.75,93.75
2020,Samsung,P,P01b,1,b,0,NA
2020,Samsung,P,P02a,2,a,55,55
2020,Samsung,P,P02b,2,b,0,NA
2020,Samsung,P,P03a,3,a,73.34,73.34
2020,Samsung,P,P03b,3,b,0,NA
2020,Samsung,P,P04,4,NA,68.75,68.75
2020,Samsung,P,P05,5,NA,30,37.5
2020,Samsung,P,P06,6,NA,27.86,27.86
2020,Samsung,P,P07,7,NA,26.39,50
2020,Samsung,P,P08,8,NA,19.05,27.5
2020,Samsung,P,P09,9,NA,0,0
2020,Samsung,P,P10a,10,a,0,0
2020,Samsung,P,P10b,10,b,0,0
2020,Samsung,P,P11a,11,a,0,0
2020,Samsung,P,P11b,11,b,0,0
2020,Samsung,P,P12,12,NA,0,0
2020,Samsung,P,P13,13,NA,75,75
2020,Samsung,P,P14,14,NA,22.22,22.22
2020,Samsung,P,P15,15,NA,0,0
2020,Samsung,P,P16,16,NA,0,0
2020,Samsung,P,P17,17,NA,33.33,33.33
2020,Samsung,P,P18,18,NA,0,0
2020,Telefonica,G,G01,1,NA,100,100
2020,Telefonica,G,G02,2,NA,100,100
2020,Telefonica,G,G03,3,NA,100,100
2020,Telefonica,G,G04a,4,a,100,100
2020,Telefonica,G,G04b,4,b,83.33,100
2020,Telefonica,G,G04c,4,c,0,0
2020,Telefonica,G,G04d,4,d,100,100
2020,Telefonica,G,G04e,4,e,0,NA
2020,Telefonica,G,G05,5,NA,83.33,100
2020,Telefonica,G,G06a,6,a,83.33,83.33
2020,Telefonica,G,G06b,6,b,NA,NA
2020,Telefonica,F,F01a,1,a,83.33,83.33
2020,Telefonica,F,F01b,1,b,83.33,NA
2020,Telefonica,F,F01c,1,c,50,NA
2020,Telefonica,F,F01d,1,d,83.33,NA
2020,Telefonica,F,F02a,2,a,81.25,81.25
2020,Telefonica,F,F02b,2,b,0,NA
2020,Telefonica,F,F02c,2,c,0,NA
2020,Telefonica,F,F02d,2,d,0,NA
2020,Telefonica,F,F03a,3,a,51.43,80
2020,Telefonica,F,F03b,3,b,33.33,NA
2020,Telefonica,F,F03c,3,c,20,NA
2020,Telefonica,F,F04a,4,a,0,NA
2020,Telefonica,F,F04b,4,b,0,NA
2020,Telefonica,F,F04c,4,c,0,NA
2020,Telefonica,F,F05a,5,a,92.86,92.86
2020,Telefonica,F,F05b,5,b,30,30
2020,Telefonica,F,F06,6,NA,70,70
2020,Telefonica,F,F07,7,NA,0,0
2020,Telefonica,F,F08,8,NA,0,0
2020,Telefonica,F,F09,9,NA,50,100
2020,Telefonica,F,F10,10,NA,68.75,68.75
2020,Telefonica,F,F11,11,NA,0,0
2020,Telefonica,F,F12,12,NA,NA,NA
2020,Telefonica,F,F13,13,NA,NA,NA
2020,Telefonica,P,P01a,1,a,100,100
2020,Telefonica,P,P01b,1,b,100,NA
2020,Telefonica,P,P02a,2,a,62.5,62.5
2020,Telefonica,P,P02b,2,b,0,NA
2020,Telefonica,P,P03a,3,a,83.33,83.33
2020,Telefonica,P,P03b,3,b,83.33,NA
2020,Telefonica,P,P04,4,NA,25,25
2020,Telefonica,P,P05,5,NA,50,50
2020,Telefonica,P,P06,6,NA,50,50
2020,Telefonica,P,P07,7,NA,18.75,37.5
2020,Telefonica,P,P08,8,NA,50,75
2020,Telefonica,P,P09,9,NA,12.5,NA
2020,Telefonica,P,P10a,10,a,92.86,92.86
2020,Telefonica,P,P10b,10,b,0,0
2020,Telefonica,P,P11a,11,a,85,85
2020,Telefonica,P,P11b,11,b,0,0
2020,Telefonica,P,P12,12,NA,0,0
2020,Telefonica,P,P13,13,NA,83.33,83.33
2020,Telefonica,P,P14,14,NA,25,25
2020,Telefonica,P,P15,15,NA,50,50
2020,Telefonica,P,P16,16,NA,NA,NA
2020,Telefonica,P,P17,17,NA,NA,NA
2020,Telefonica,P,P18,18,NA,100,100
2020,Telenor,G,G01,1,NA,83.33,100
2020,Telenor,G,G02,2,NA,100,100
2020,Telenor,G,G03,3,NA,100,100
2020,Telenor,G,G04a,4,a,81.82,83.33
2020,Telenor,G,G04b,4,b,0,0
2020,Telenor,G,G04c,4,c,0,0
2020,Telenor,G,G04d,4,d,0,0
2020,Telenor,G,G04e,4,e,0,NA
2020,Telenor,G,G05,5,NA,75,100
2020,Telenor,G,G06a,6,a,33.33,33.33
2020,Telenor,G,G06b,6,b,NA,NA
2020,Telenor,F,F01a,1,a,100,100
2020,Telenor,F,F01b,1,b,0,NA
2020,Telenor,F,F01c,1,c,66.67,NA
2020,Telenor,F,F01d,1,d,0,NA
2020,Telenor,F,F02a,2,a,25,25
2020,Telenor,F,F02b,2,b,0,NA
2020,Telenor,F,F02c,2,c,25,NA
2020,Telenor,F,F02d,2,d,0,NA
2020,Telenor,F,F03a,3,a,51.43,80
2020,Telenor,F,F03b,3,b,0,NA
2020,Telenor,F,F03c,3,c,20,NA
2020,Telenor,F,F04a,4,a,0,NA
2020,Telenor,F,F04b,4,b,0,NA
2020,Telenor,F,F04c,4,c,0,NA
2020,Telenor,F,F05a,5,a,78.57,78.57
2020,Telenor,F,F05b,5,b,10,10
2020,Telenor,F,F06,6,NA,50,50
2020,Telenor,F,F07,7,NA,0,0
2020,Telenor,F,F08,8,NA,33.33,33.33
2020,Telenor,F,F09,9,NA,33.34,25
2020,Telenor,F,F10,10,NA,68.75,68.75
2020,Telenor,F,F11,11,NA,0,0
2020,Telenor,F,F12,12,NA,NA,NA
2020,Telenor,F,F13,13,NA,NA,NA
2020,Telenor,P,P01a,1,a,83.33,83.33
2020,Telenor,P,P01b,1,b,0,NA
2020,Telenor,P,P02a,2,a,25,25
2020,Telenor,P,P02b,2,b,0,NA
2020,Telenor,P,P03a,3,a,33.33,33.33
2020,Telenor,P,P03b,3,b,0,NA
2020,Telenor,P,P04,4,NA,37.5,37.5
2020,Telenor,P,P05,5,NA,60,75
2020,Telenor,P,P06,6,NA,30,30
2020,Telenor,P,P07,7,NA,18.75,37.5
2020,Telenor,P,P08,8,NA,33.33,50
2020,Telenor,P,P09,9,NA,12.5,NA
2020,Telenor,P,P10a,10,a,78.57,78.57
2020,Telenor,P,P10b,10,b,0,0
2020,Telenor,P,P11a,11,a,75,75
2020,Telenor,P,P11b,11,b,0,0
2020,Telenor,P,P12,12,NA,0,0
2020,Telenor,P,P13,13,NA,50,50
2020,Telenor,P,P14,14,NA,4.17,4.17
2020,Telenor,P,P15,15,NA,33.33,33.33
2020,Telenor,P,P16,16,NA,NA,NA
2020,Telenor,P,P17,17,NA,NA,NA
2020,Telenor,P,P18,18,NA,100,100
2020,Tencent,G,G01,1,NA,16.67,25
2020,Tencent,G,G02,2,NA,0,0
2020,Tencent,G,G03,3,NA,0,0
2020,Tencent,G,G04a,4,a,0,0
2020,Tencent,G,G04b,4,b,0,0
2020,Tencent,G,G04c,4,c,0,0
2020,Tencent,G,G04d,4,d,0,0
2020,Tencent,G,G04e,4,e,NA,NA
2020,Tencent,G,G05,5,NA,0,0
2020,Tencent,G,G06a,6,a,0,0
2020,Tencent,G,G06b,6,b,10.61,NA
2020,Tencent,F,F01a,1,a,75,75
2020,Tencent,F,F01b,1,b,83.33,NA
2020,Tencent,F,F01c,1,c,83.33,NA
2020,Tencent,F,F01d,1,d,0,NA
2020,Tencent,F,F02a,2,a,0,0
2020,Tencent,F,F02b,2,b,0,NA
2020,Tencent,F,F02c,2,c,0,NA
2020,Tencent,F,F02d,2,d,0,NA
2020,Tencent,F,F03a,3,a,46.43,62.5
2020,Tencent,F,F03b,3,b,33.33,NA
2020,Tencent,F,F03c,3,c,20,NA
2020,Tencent,F,F04a,4,a,0,NA
2020,Tencent,F,F04b,4,b,30,NA
2020,Tencent,F,F04c,4,c,0,NA
2020,Tencent,F,F05a,5,a,0,0
2020,Tencent,F,F05b,5,b,32.5,32.5
2020,Tencent,F,F06,6,NA,0,0
2020,Tencent,F,F07,7,NA,0,0
2020,Tencent,F,F08,8,NA,0,0
2020,Tencent,F,F09,9,NA,NA,NA
2020,Tencent,F,F10,10,NA,NA,NA
2020,Tencent,F,F11,11,NA,0,0
2020,Tencent,F,F12,12,NA,50,NA
2020,Tencent,F,F13,13,NA,0,NA
2020,Tencent,P,P01a,1,a,91.67,91.67
2020,Tencent,P,P01b,1,b,0,NA
2020,Tencent,P,P02a,2,a,37.5,37.5
2020,Tencent,P,P02b,2,b,0,NA
2020,Tencent,P,P03a,3,a,100,100
2020,Tencent,P,P03b,3,b,33.33,NA
2020,Tencent,P,P04,4,NA,46.88,46.88
2020,Tencent,P,P05,5,NA,65,68.75
2020,Tencent,P,P06,6,NA,5,5
2020,Tencent,P,P07,7,NA,23.44,46.88
2020,Tencent,P,P08,8,NA,16.67,25
2020,Tencent,P,P09,9,NA,18.06,32.5
2020,Tencent,P,P10a,10,a,0,0
2020,Tencent,P,P10b,10,b,0,0
2020,Tencent,P,P11a,11,a,0,0
2020,Tencent,P,P11b,11,b,0,0
2020,Tencent,P,P12,12,NA,0,0
2020,Tencent,P,P13,13,NA,20.84,20.84
2020,Tencent,P,P14,14,NA,66.67,66.67
2020,Tencent,P,P15,15,NA,50,50
2020,Tencent,P,P16,16,NA,9.38,9.38
2020,Tencent,P,P17,17,NA,33.33,33.33
2020,Tencent,P,P18,18,NA,100,100
2020,Twitter,G,G01,1,NA,66.67,100
2020,Twitter,G,G02,2,NA,75,75
2020,Twitter,G,G03,3,NA,62.5,62.5
2020,Twitter,G,G04a,4,a,9.09,16.67
2020,Twitter,G,G04b,4,b,0,0
2020,Twitter,G,G04c,4,c,0,0
2020,Twitter,G,G04d,4,d,0,0
2020,Twitter,G,G04e,4,e,0,NA
2020,Twitter,G,G05,5,NA,50,75
2020,Twitter,G,G06a,6,a,33.33,33.33
2020,Twitter,G,G06b,6,b,18.18,NA
2020,Twitter,F,F01a,1,a,100,100
2020,Twitter,F,F01b,1,b,50,NA
2020,Twitter,F,F01c,1,c,83.33,NA
2020,Twitter,F,F01d,1,d,0,NA
2020,Twitter,F,F02a,2,a,37.5,37.5
2020,Twitter,F,F02b,2,b,12.5,NA
2020,Twitter,F,F02c,2,c,12.5,NA
2020,Twitter,F,F02d,2,d,0,NA
2020,Twitter,F,F03a,3,a,42.86,50
2020,Twitter,F,F03b,3,b,100,NA
2020,Twitter,F,F03c,3,c,60,NA
2020,Twitter,F,F04a,4,a,41.67,NA
2020,Twitter,F,F04b,4,b,50,NA
2020,Twitter,F,F04c,4,c,0,NA
2020,Twitter,F,F05a,5,a,100,100
2020,Twitter,F,F05b,5,b,70,70
2020,Twitter,F,F06,6,NA,80,80
2020,Twitter,F,F07,7,NA,60,60
2020,Twitter,F,F08,8,NA,62.5,62.5
2020,Twitter,F,F09,9,NA,NA,NA
2020,Twitter,F,F10,10,NA,NA,NA
2020,Twitter,F,F11,11,NA,100,100
2020,Twitter,F,F12,12,NA,40,NA
2020,Twitter,F,F13,13,NA,50,NA
2020,Twitter,P,P01a,1,a,100,100
2020,Twitter,P,P01b,1,b,0,NA
2020,Twitter,P,P02a,2,a,50,50
2020,Twitter,P,P02b,2,b,0,NA
2020,Twitter,P,P03a,3,a,66.67,66.67
2020,Twitter,P,P03b,3,b,33.33,NA
2020,Twitter,P,P04,4,NA,62.5,62.5
2020,Twitter,P,P05,5,NA,60,62.5
2020,Twitter,P,P06,6,NA,40,40
2020,Twitter,P,P07,7,NA,25,50
2020,Twitter,P,P08,8,NA,75,75
2020,Twitter,P,P09,9,NA,33.33,60
2020,Twitter,P,P10a,10,a,100,100
2020,Twitter,P,P10b,10,b,0,0
2020,Twitter,P,P11a,11,a,80,80
2020,Twitter,P,P11b,11,b,0,0
2020,Twitter,P,P12,12,NA,66.67,66.67
2020,Twitter,P,P13,13,NA,66.67,66.67
2020,Twitter,P,P14,14,NA,50,50
2020,Twitter,P,P15,15,NA,0,0
2020,Twitter,P,P16,16,NA,25,25
2020,Twitter,P,P17,17,NA,100,100
2020,Twitter,P,P18,18,NA,100,100
2020,Verizon Media,G,G01,1,NA,66.67,100
2020,Verizon Media,G,G02,2,NA,100,100
2020,Verizon Media,G,G03,3,NA,100,100
2020,Verizon Media,G,G04a,4,a,100,100
2020,Verizon Media,G,G04b,4,b,66.67,100
2020,Verizon Media,G,G04c,4,c,0,0
2020,Verizon Media,G,G04d,4,d,18.75,50
2020,Verizon Media,G,G04e,4,e,NA,NA
2020,Verizon Media,G,G05,5,NA,83.33,100
2020,Verizon Media,G,G06a,6,a,22.22,22.22
2020,Verizon Media,G,G06b,6,b,NA,NA
2020,Verizon Media,F,F01a,1,a,100,100
2020,Verizon Media,F,F01b,1,b,100,NA
2020,Verizon Media,F,F01c,1,c,100,NA
2020,Verizon Media,F,F01d,1,d,83.33,NA
2020,Verizon Media,F,F02a,2,a,25,25
2020,Verizon Media,F,F02b,2,b,12.5,NA
2020,Verizon Media,F,F02c,2,c,12.5,NA
2020,Verizon Media,F,F02d,2,d,0,NA
2020,Verizon Media,F,F03a,3,a,70,66.67
2020,Verizon Media,F,F03b,3,b,83.33,NA
2020,Verizon Media,F,F03c,3,c,70,NA
2020,Verizon Media,F,F04a,4,a,0,NA
2020,Verizon Media,F,F04b,4,b,0,NA
2020,Verizon Media,F,F04c,4,c,25,NA
2020,Verizon Media,F,F05a,5,a,NA,NA
2020,Verizon Media,F,F05b,5,b,NA,NA
2020,Verizon Media,F,F06,6,NA,NA,NA
2020,Verizon Media,F,F07,7,NA,NA,NA
2020,Verizon Media,F,F08,8,NA,50,50
2020,Verizon Media,F,F09,9,NA,NA,NA
2020,Verizon Media,F,F10,10,NA,NA,NA
